"","BusinessID","Name","City","State","Stars","Review.Count","Latitude","Longitude","Category1","Category2","Category3","Category4","Category5","Category6","Category7","Category8","Category9"
"9725","F-VJkZWsa9-hf8nHuQS2fg","Ben & Florentine","Saint-Laurent","QC",3.5,25,45.5119704,-73.6943045,"Breakfast & Brunch","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9726","IFwOI7zFph0iwPl-pkyL_g","Lebowskis","Edinburgh","EDH",3.5,50,55.9458595799949,-3.20620536804199,"Gastropubs","Burgers","Bars","Nightlife","Restaurants",NA,NA,NA,NA
"9727","7X1NE4ZcSq1tbFD8gH028A","Azucar Cuban Restaurant","Mesa","AZ",3.5,15,33.3889034,-111.8403127,"Nightlife","Cuban","Bars","Restaurants",NA,NA,NA,NA,NA
"9728","GNNQAUC72sEoqrqB3Qg7EA","Capriotti's Sandwich Shop","Madison","WI",3.5,31,43.073439958708,-89.52701101489,"Sandwiches","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9729","jARmjhBKZWHyn8EC7H4saA","Palmyra","Edinburgh","EDH",4,49,55.9462929,-3.1851641,"Fast Food","Middle Eastern","Restaurants",NA,NA,NA,NA,NA,NA
"9730","BChfI9fwiiktn0io8p2AHQ","The Grind House","Edinburgh","EDH",4,16,55.9439662,-3.1832301,"Food","Breakfast & Brunch","Coffee & Tea","Sandwiches","Restaurants",NA,NA,NA,NA
"9731","KD1vk9C94vKc8Pr_gF6VHg","Café Turquaz","Edinburgh","EDH",3,26,55.9441677,-3.1837946,"Food","Juice Bars & Smoothies","Coffee & Tea","Restaurants","Turkish",NA,NA,NA,NA
"9732","elU0eZTbsyD4kRtsDurl3w","Beanscene","Edinburgh","EDH",3,36,55.944775033759,-3.1838371768248,"Food","Coffee & Tea","Sandwiches","Restaurants",NA,NA,NA,NA,NA
"9733","JG_Bw1ZcX88rw7ALiUq-ZQ","Yum Yum HK Diner","Edinburgh","EDH",3.5,12,55.9453511,-3.1835567,"Chinese","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9734","4KN-PSLwo_oLw2WZlumwHw","10-to-10 In Delhi","Edinburgh","EDH",4.5,50,55.945489,-3.1847414,"Food","Desserts","Coffee & Tea","Indian","Restaurants",NA,NA,NA,NA
"9735","y6NFyThUU2wtTNa0rX7VrA","DW Bistro","Las Vegas","NV",4.5,904,36.0771122954093,-115.298295021057,"American (New)","Caribbean","Restaurants",NA,NA,NA,NA,NA,NA
"9736","gMVWJi_dldZfofI7EShmNA","Siena Italian Authentic Trattoria and Deli","Las Vegas","NV",3.5,209,36.1449499,-115.301818,"Delis","Restaurants","Italian",NA,NA,NA,NA,NA,NA
"9737","E_V1MUbhtuaUPtQvGrCIwQ","The Burger Company","Charlotte","NC",3,137,35.22945,-80.865628,"Nightlife","Burgers","Bars","Sports Bars","Restaurants",NA,NA,NA,NA
"9738","o6K1dLoVm6g9ThxQTd15hw","E2","Tempe","AZ",3,12,33.4183576,-111.9357177,"Food","Coffee & Tea","American (New)","Restaurants",NA,NA,NA,NA,NA
"9739","m3EKlucZuwnOazLrRfnWaQ","Al's Beef","Scottsdale","AZ",3.5,75,33.619485,-111.898197,"Fast Food","Sandwiches","Restaurants",NA,NA,NA,NA,NA,NA
"9740","D6QjpWAN6muF6AxD5sKCxQ","Mother India's Cafe","Edinburgh","EDH",4.5,70,55.9480417,-3.1859369,"Tapas/Small Plates","Indian","Restaurants",NA,NA,NA,NA,NA,NA
"9741","nhpLx30hczfEsSXCTPy4tg","New York Wok","Glendale","AZ",3,64,33.5963423,-112.1665715,"Chinese","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9742","yOLyhudDoL2faBOK0dAN3Q","Badger Cafe","Las Vegas","NV",4,119,36.1001186,-115.1269965,"American (New)","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9743","mSbFLlDB5Qu-6al1e2DSBw","Bosa Donuts","Scottsdale","AZ",4.5,166,33.466193,-111.919829,"Food","Donuts","Breakfast & Brunch","Restaurants",NA,NA,NA,NA,NA
"9744","M-KswR9gmh6C5VZq32OUSw","Rhythm and Wine","Scottsdale","AZ",3.5,99,33.6967596,-111.9160606,"Bars","American (New)","Nightlife","Restaurants",NA,NA,NA,NA,NA
"9745","JTIbnUsifk_-08r6EfqWgA","The Cellar Door","Edinburgh","EDH",3.5,18,55.9478321,-3.1915347,"British","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9746","3zwaZhCtmo66OvNZKEWRgQ","Tomu Sushi","Waterloo","ON",4,16,43.4546862,-80.5458683,"Korean","Japanese","Restaurants",NA,NA,NA,NA,NA,NA
"9747","vU4gIa-uid3K_Oc9dZiclQ","Moon China Restaurant","San Tan Valley","AZ",3.5,53,33.2508615,-111.5616801,"Chinese","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9748","e-h2XqSDl_XY5xNDVOnByQ","Bona Pizza","Las Vegas","NV",3.5,17,36.055414,-115.241332,"Pizza","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9749","iung9K8cFAPLdA9k2DUoxA","The Notorious PIG","Phoenix","AZ",2.5,31,33.678615,-111.9746066,"Barbeque","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9750","EQQOPKL3rmPsH73IF7kvjw","Johnny Smalls","Las Vegas","NV",3.5,138,36.1090162611928,-115.153868794441,"American (New)","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9751","Bw92r5E7UA-Tgezt0CbJgA","Bistro La Bon","Charlotte","NC",4,337,35.220637,-80.815789,"Breakfast & Brunch","Mediterranean","Restaurants",NA,NA,NA,NA,NA,NA
"9752","5EEUlNpqjQzy61mxlXYN1w","Papa John's Pizza","Las Vegas","NV",2.5,32,36.2994759,-115.2804655,"Pizza","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9753","Lj-csYhfbkXIWdwUpGv2CA","Bona Deli","Edinburgh","EDH",4,15,55.9401001,-3.1806627,"Food","Ethnic Food","Delis","Specialty Food","Restaurants",NA,NA,NA,NA
"9754","1aFu-WWB_5slFJrT7enPJQ","Voujon","Edinburgh","EDH",4,14,55.9375905,-3.1779513,"Indian","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9755","e6jRIO6dwoVWptN3kT-S8A","Hellers Kitchen","Edinburgh","EDH",4,26,55.937124,-3.1786451,"American (Traditional)","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9756","-r8tyHl7sOS6eeyY8LetfA","Urban Angel","Edinburgh","EDH",4,40,55.9576473,-3.1883144,"Food","Coffee & Tea","Breakfast & Brunch","British","Restaurants",NA,NA,NA,NA
"9757","WTK7mgUEBNp4uzNm7jCa-Q","Number One","Edinburgh","EDH",4.5,27,55.9526566,-3.189613,"French","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9758","KFsGDCz4ZO2Dwn8ak0aAqg","Yak & Yeti","Edinburgh","EDH",4.5,13,55.9388687,-3.1789566,"Himalayan/Nepalese","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9759","JMl9i-wq_yAzvusF0Ztvug","Wannaburger","Edinburgh","EDH",4,61,55.9502749,-3.2090453,"Burgers","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9760","ETnU0pf3aFuZfpHEHWyd4A","Rock & Rita's","Las Vegas","NV",2.5,102,36.136946733987,-115.16381357871,"American (Traditional)","American (New)","Barbeque","Restaurants",NA,NA,NA,NA,NA
"9761","72XWQHDdhbliqkNPa4d1hQ","The Rabbie Burns","Edinburgh","EDH",3,20,55.9503933,-3.1860365,"Bars","Nightlife","British","Restaurants",NA,NA,NA,NA,NA
"9762","ajQhxTUPqp6KES4B9SNzIQ","Chen's Chinese Bistro","Gold Canyon","AZ",3.5,37,33.3654623,-111.4751018,"Chinese","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9763","dBwSs6INAgTipopffoCwzw","Omelet House","Las Vegas","NV",4,146,36.0827233144062,-115.031537039515,"Breakfast & Brunch","American (Traditional)","Restaurants",NA,NA,NA,NA,NA,NA
"9764","Vn8qcaX64fkl8vByCsSvIg","Wandering Horse Buffet","Scottsdale","AZ",4,336,33.5409028386777,-111.869723796844,"Breakfast & Brunch","Buffets","Restaurants",NA,NA,NA,NA,NA,NA
"9765","aVuW7wvQs0QVUAbUN4LZog","Delicious & Best Chinese Food","Las Vegas","NV",3,11,36.1226529,-115.1441793,"Chinese","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9766","0zl6CUKK3OxeoBocBiNC4w","Kazu","Montréal","QC",4.5,431,45.492971934241,-73.580088453534,"Japanese","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9767","7_LgHFNEVTqjibY3jIkfZA","Cameron Chinese Seafood Restaurant","Kitchener","ON",3.5,33,43.4453254,-80.4812478,"Chinese","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9768","mZBCQ9l6XKjyHi14mPjZFQ","El Pollo Loco","Las Vegas","NV",3,49,36.2896365888797,-115.287442820833,"Fast Food","Mexican","Restaurants",NA,NA,NA,NA,NA,NA
"9769","wNisE2bH-ab86Qp7sEFukA","Rotato","Edinburgh","EDH",4.5,12,55.943087421028,-3.1847608289416,"Fast Food","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9770","7McTmo8UxlqUlvDNXcMOWA","Nino's Pizzeria","Peoria","AZ",4,31,33.5662639,-112.276615,"Pizza","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9771","AqLxXwn-3EtupCOAVe8vGw","Molly's Pizza","Pittsburgh","PA",3.5,29,40.3968985,-80.0359185,"Pizza","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9772","W0uhq4kyAlyd_IQC882hig","Zen's Cafe","Surprise","AZ",3,21,33.6501923,-112.3656273,"American (Traditional)","Cafes","Restaurants",NA,NA,NA,NA,NA,NA
"9773","DKuFuQsYljAejfmiEG9rDw","The Crags","Edinburgh","EDH",3.5,24,55.9382143,-3.1739615,"Pubs","Gastropubs","Nightlife","Bars","Restaurants",NA,NA,NA,NA
"9774","3WNy4woyh9Ih2wr9UcCo0w","Peter's Yard","Edinburgh","EDH",4,78,55.9433842497635,-3.19161415100098,"Bakeries","Food","Coffee & Tea","Scandinavian","Restaurants",NA,NA,NA,NA
"9775","D2o7d1lDPaz66_CqCkAZfw","The Auld Hoose","Edinburgh","EDH",4,35,55.9432601,-3.1800223,"Pubs","Bars","Nightlife","British","Restaurants",NA,NA,NA,NA
"9776","gCXML47k7wS2je2DgfAKAA","North End Pizza","Las Vegas","NV",3.5,220,36.2777317,-115.2865776,"Italian","Pizza","Restaurants",NA,NA,NA,NA,NA,NA
"9777","_PuhheIPgmDCBJe1nhpKTg","Tuscany Gardens","Las Vegas","NV",4,76,36.1133965,-115.1600873,"Food","Desserts","Breakfast & Brunch","Restaurants","Italian",NA,NA,NA,NA
"9778","4va6XKMFJR37HKfY0-wJnw","Big in Japan","Montréal","QC",3,79,45.5150968,-73.5748298,"Japanese","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9779","OdD1GuGNQ64ssJmMJ_D9RQ","The Duce","Phoenix","AZ",3.5,468,33.442484,-112.073576,"Bars","Venues & Event Spaces","Nightlife","Lounges","Event Planning & Services","American (New)","Restaurants",NA,NA
"9780","sJygoiagLWj4ci0BWZkcgA","Rubio's","Henderson","NV",4,98,36.0631127,-115.0382283,"Mexican","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9781","vbCg4iWyqh9dGozu4OND5g","Espresso Mondo","Edinburgh","EDH",3.5,21,55.9460162,-3.2057854,"Cafes","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9782","O3PnM1fH8vqDpk-kzYqh5A","Cannon Coffee","Pittsburgh","PA",4.5,41,40.3934598,-80.0201357,"Food","Coffee & Tea","Sandwiches","Restaurants",NA,NA,NA,NA,NA
"9783","eypwK6pfu10j-i1T76lUNQ","Steak 'n Shake","Concord","NC",3.5,30,35.3725854,-80.7223476,"Burgers","Fast Food","Restaurants",NA,NA,NA,NA,NA,NA
"9784","-87qtIfyeyYR_YU3mPl1pA","City Market Deli & Catering","Phoenix","AZ",3,30,33.5091313,-112.0283059,"Delis","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9785","3LobJ-9Pxbc_oSikjCs2tA","Peckhams","Edinburgh","EDH",4,26,55.940178451042,-3.1797999170031,"Arts & Entertainment","Food","Grocery","Delis","Wineries","Restaurants",NA,NA,NA
"9786","cRfn_vMQ9YExuKb378CwjQ","Buffet of Buffets","Las Vegas","NV",4,363,36.1165658,-115.1752403,"Buffets","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9787","k9IeywtgfSTiuwplTU-3gA","Roberto's Taco Shop","Las Vegas","NV",3.5,32,36.0724028,-115.101393,"Fast Food","Mexican","Restaurants",NA,NA,NA,NA,NA,NA
"9788","t7fOnFBXhAuG74hwQ5G17Q","Karen Wong Chinese Restaurant","Edinburgh","EDH",4,16,55.9419569,-3.1791181,"Fast Food","Chinese","Restaurants",NA,NA,NA,NA,NA,NA
"9789","_4-K6xAYzCEIn_r4B8FB2g","In-N-Out Burger","North Las Vegas","NV",4,47,36.2852689623157,-115.134386098148,"Burgers","Fast Food","Restaurants",NA,NA,NA,NA,NA,NA
"9790","mY3l0hqy2aayUWRjIYpBVA","Niki's Kitchen- Fry Bread","Mesa","AZ",4.5,44,33.4001474,-111.8054114,"American (New)","Sandwiches","Restaurants",NA,NA,NA,NA,NA,NA
"9791","Qnip6i9Zyd76QZ3X8elWjQ","Moo Cafeteria","Edinburgh","EDH",3.5,11,55.9622223,-3.2001002,"Food","Breakfast & Brunch","Coffee & Tea","Restaurants",NA,NA,NA,NA,NA
"9792","bUmnZJ1DjtDP2_qb2M62mg","E2","Pittsburgh","PA",4,209,40.475437,-79.919706,"Restaurants","Italian",NA,NA,NA,NA,NA,NA,NA
"9793","XSVYjF-FW9EgsqOJO5UsWA","Versus Sports Grill","Scottsdale","AZ",3,12,33.569728,-111.886203,"Bars","Karaoke","Nightlife","American (New)","Sports Bars","Restaurants",NA,NA,NA
"9794","SwIE90OE0A4ztIu1sFOz3A","The Newington Traditional Fish Bar","Edinburgh","EDH",3.5,16,55.9408747,-3.1809179,"Fast Food","Fish & Chips","Restaurants",NA,NA,NA,NA,NA,NA
"9795","K5kU2IN6mXvMo-Cx0oQFZg","Calico Jack's","Glendale","AZ",1.5,174,33.533158,-112.260384,"Mexican","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9796","UkUmQHgXa0jnOlXh5E0DLA","Imans","Edinburgh","EDH",4.5,11,55.9420482,-3.2040497,"Indian","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9797","H5TA7Um9Zs_vIQxBF0pQjg","Wedgwood the Restaurant","Edinburgh","EDH",4,31,55.951302,-3.182842,"Brasseries","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9798","DWxCjNlQWBPTuseV9vL4bQ","Tempus","Edinburgh","EDH",4,19,55.9538354690105,-3.19629801267108,"Bars","French","Wine Bars","Nightlife","Scottish","Restaurants",NA,NA,NA
"9799","yg9pahHMCOLLp_Zd0WnZ6w","Babelon Cafe","Edinburgh","EDH",3,12,55.9462676,-3.1851393,"Breakfast & Brunch","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9800","GRYp2ybj8RAGgiO-mQchyg","Taza Flores","Montréal","QC",4,24,45.521778,-73.6008111,"Tapas Bars","Bars","Nightlife","Restaurants",NA,NA,NA,NA,NA
"9801","cWr1sZqJC7cC_EbczXOKqA","Ivy League Dogs","Goodyear","AZ",4.5,55,33.4564349,-112.3942338,"Hot Dogs","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9802","6WhV68--644UdRH8Ee3cZA","Harvest Moon Grille Cart","Charlotte","NC",4.5,16,35.2326781,-80.8460822,"Food Stands","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9803","zlu8Ql5ByJ7ztgz1_qaoPQ","Karen's Unicorn","Edinburgh","EDH",4,16,55.956847,-3.1940431,"Chinese","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9804","4kyggAmvnuCV68CmjYm5aw","Marks & Spencer Simply Food","Edinburgh","EDH",4,14,55.9526313,-3.1912938,"Food","Grocery","Sandwiches","Restaurants",NA,NA,NA,NA,NA
"9805","HEI4WFai9zoixD5GhCnbeg","Chang's Chinese Buffet","Glendale","AZ",4,56,33.5688713,-112.1520319,"Buffets","Chinese","Restaurants",NA,NA,NA,NA,NA,NA
"9806","Rht_xxtVzTJK2IgrrXmppw","Habitat Restaurant","Pittsburgh","PA",3.5,131,40.441487,-80.0016733,"American (New)","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9807","TgT0tfpBu3bRvk32t2H2sQ","Circle Cafe","Edinburgh","EDH",4,28,55.9624500010298,-3.19968272688776,"Breakfast & Brunch","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9808","hie20LBtxJNRU76iSL_LBw","Taste of Tibet","Madison","WI",3.5,11,43.0748335,-89.3922683,"Himalayan/Nepalese","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9809","Bp9DYjh3_PnDOOG65SWRsQ","Ketzal Mexican Grill","Phoenix","AZ",3,14,33.6756727,-111.9791944,"Mexican","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9810","e8Eke5v8pXw-PuRCu2uPjg","Ocean Trail","Scottsdale","AZ",4.5,165,33.538873,-111.865693,"Seafood","Cajun/Creole","Restaurants",NA,NA,NA,NA,NA,NA
"9811","JPRyCrWPIo_ujOszH1NRzg","Noodle & Rice","Phoenix","AZ",4,172,33.5962271,-112.0359509,"Thai","Noodles","Chinese","Restaurants",NA,NA,NA,NA,NA
"9812","oYNLeOhMA0fbgtPn-QAdjw","The King's Kitchen","Charlotte","NC",4,353,35.227757,-80.844322,"American (Traditional)","Southern","Restaurants",NA,NA,NA,NA,NA,NA
"9813","IojUubVT2XuVDoKdEyvQjQ","Simonetti's","Belmont","NC",3.5,45,35.2523858,-81.0444381,"Italian","Pizza","Restaurants",NA,NA,NA,NA,NA,NA
"9814","LzreyGNkVTYw4JFuSxWstA","Jerusalem","Chandler","AZ",3,11,33.3205369,-111.8582011,"Middle Eastern","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9815","4DhqZ0tyi2V2Mp8IqTREAA","Big Daddy's BBQ","Scottsdale","AZ",3,43,33.5822686,-111.8923422,"Barbeque","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9816","PXviRcHR1mqdH4vRc2LEAQ","Bachi Burger","Las Vegas","NV",4,2622,36.0427979056495,-115.153225035059,"Burgers","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9817","b_YLXCHmz45Kv1Fk8q3ADQ","The Stockbridge Tap","Edinburgh","EDH",3.5,15,55.9591001,-3.21073,"Bars","British","Pubs","Nightlife","Gastropubs","Restaurants",NA,NA,NA
"9818","r9JJgiHpNLYQ9-p28nhZcw","Oishii","Edinburgh","EDH",3.5,25,55.9516708,-3.2041942,"Sushi Bars","Japanese","Restaurants",NA,NA,NA,NA,NA,NA
"9819","UHYxPlfmPLbEftz3Ntnfcg","iKitchen","Chandler","AZ",3.5,19,33.3197988,-111.929773,"Chinese","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9820","1dAA6vT55o35XZT3DV4hSA","Hungry Howie's Pizza","Las Vegas","NV",3.5,69,36.2756143,-115.1804784,"Pizza","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9821","KeB7A7vUQG1dg6a0R43khw","The Knuckle Down Saloon","Madison","WI",4.5,11,43.061269,-89.306906,"Bars","American (Traditional)","Music Venues","Arts & Entertainment","Pubs","Nightlife","Restaurants",NA,NA
"9822","NPp4YxjARblWIf1SZoWdJg","Beetlejuice","Edinburgh","EDH",3.5,14,55.9446907,-3.1854458,"Food","Juice Bars & Smoothies","Coffee & Tea","Cafes","Restaurants",NA,NA,NA,NA
"9823","ojUzLZogbt7rNnmSEm1Bdg","Bella Italia","Edinburgh","EDH",3.5,37,55.950174,-3.1877189,"Restaurants","Pizza","Italian",NA,NA,NA,NA,NA,NA
"9824","_31B--Q8eNp8ZLQ8bJabOw","Nor Loch Bar","Edinburgh","EDH",2.5,11,55.9519615,-3.189944,"Pubs","Bars","Nightlife","British","Restaurants",NA,NA,NA,NA
"9825","bKg0Ji7XgdkamWL0kVem7w","Breeze Cafe","Las Vegas","NV",3,18,36.1067595588488,-115.177674389996,"Sandwiches","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9826","fOUdPWO9K2y2O3mJ8vHz-w","808 Hawaii Mixed Plate","North Las Vegas","NV",4.5,294,36.2379284,-115.1523061,"Hawaiian","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9827","G6mZKMiDqHDgH92IOg9QhQ","Soyo Korean Barstaurant","Las Vegas","NV",4,644,36.0471471940935,-115.243738889694,"Korean","Barbeque","Restaurants",NA,NA,NA,NA,NA,NA
"9828","V7ConCFTkTSZVhI9s8BMXg","Wild Vines","Anthem","AZ",3.5,58,33.858113,-112.112442,"Bars","Wine Bars","Tapas/Small Plates","Nightlife","American (New)","Restaurants",NA,NA,NA
"9829","hZRLGfRrZTo9up2P-0aAHg","Verde","Phoenix","AZ",4,56,33.457457,-112.072164,"Mexican","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9830","9-cRrGH5WmZKQ_O6LtfSbw","The Lounge","Phoenix","AZ",4.5,59,33.5763074,-112.065576,"Bars","American (New)","Nightlife","Lounges","Restaurants",NA,NA,NA,NA
"9831","SQbHqhfb-x2WuVBmo1WsFQ","El Bolillo Bakery","Madison","WI",4,17,43.07051,-89.3254733,"Bakeries","Food","Mexican","Restaurants",NA,NA,NA,NA,NA
"9832","VZ3A1pVQFwzNGnsNEz3FiQ","Montana Mike's","Urbana","IL",3,13,40.128228,-88.199861,"Steakhouses","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9833","0-9h0LgHXgV-jz5EXWmnmA","Rocket Café","Edinburgh","EDH",4,23,55.9323195,-3.2099265,"Food","Coffee & Tea","Cafes","Breakfast & Brunch","Restaurants",NA,NA,NA,NA
"9834","xzNNNPUmFhzuLDcMYowdvg","Liquid Pool Lounge","Las Vegas","NV",3,140,36.1067475376688,-115.178689099851,"Active Life","Cafes","Swimming Pools","Restaurants",NA,NA,NA,NA,NA
"9835","hEdi-rsBWyfbfLgb7RYDBA","The Holyrood 9A","Edinburgh","EDH",4,115,55.949398,-3.1827186,"Food","Burgers","Breweries","Restaurants",NA,NA,NA,NA,NA
"9836","ky20IjFHZeHuyp1BA0bVbw","DNA Restaurant","Montréal","QC",4,19,45.4997781,-73.5538752,"Mediterranean","French","Restaurants",NA,NA,NA,NA,NA,NA
"9837","zzhzW3DImwhSwpcK1Yuy7Q","Fair Trade Coffee Shop","Edinburgh","EDH",4,20,55.9616885438037,-3.17971660113136,"Food","Coffee & Tea","Breakfast & Brunch","Restaurants",NA,NA,NA,NA,NA
"9838","A_7Rdl3r9gE3JwfZKUCBWg","Delicious Italian","Edinburgh","EDH",4.5,15,55.9390668,-3.1946396,"Restaurants","Pizza","Italian",NA,NA,NA,NA,NA,NA
"9839","AKxafA8O3AeJl7iQs--XFg","Shiraz Kabob and Hookah","Pittsburgh","PA",2,15,40.4528463,-79.9493314,"Persian/Iranian","Mediterranean","Restaurants",NA,NA,NA,NA,NA,NA
"9840","-GZsHVDlI6wvLsgD1Yaj0g","The Beat Coffeehouse & Records","Las Vegas","NV",4,336,36.1691083,-115.1395836,"Coffee & Tea","Music Venues","Food","Arts & Entertainment","Nightlife","American (New)","Restaurants",NA,NA
"9841","jfDBaBgwINrGYAo8p2MJ4g","China Magic Noodle House","Chandler","AZ",4,407,33.336076,-111.8743599,"Noodles","Chinese","Restaurants",NA,NA,NA,NA,NA,NA
"9842","xCoAdsSkgwEm-hzkN25NHA","Cilantro","Madison","WI",2.5,39,43.0653774,-89.503042,"Mexican","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9843","QRXv7Jvq_SuiiT_SKvbdig","STK Las Vegas","Las Vegas","NV",4,1091,36.109699457047,-115.1744150304,"Bars","American (New)","Cocktail Bars","Nightlife","Steakhouses","Restaurants",NA,NA,NA
"9844","uC7bjXLZIIE2WgtC0VWRYg","Martin Wishart","Edinburgh","EDH",5,21,55.9754599,-3.1704084,"French","British","Restaurants",NA,NA,NA,NA,NA,NA
"9845","WWLSUH4M4DYw86mhvCKyeA","The Lunch Box","Las Vegas","NV",4.5,89,36.1051599,-115.136178,"Fast Food","Hot Dogs","Restaurants",NA,NA,NA,NA,NA,NA
"9846","OAzuzSsLxQH42I3YiUux7A","The Clock","Edinburgh","EDH",4,20,55.9431399,-3.2203572,"Food","Burgers","Coffee & Tea","Sandwiches","Restaurants",NA,NA,NA,NA
"9847","HDXY5ymbehbAL4HZCqgtMA","Istanbul Hookah Lounge","Charlotte","NC",3.5,35,35.225906,-80.846624,"Bars","Turkish","Nightlife","Lounges","Hookah Bars","Restaurants",NA,NA,NA
"9848","mmwJ2goOb9jJi53zxEdByw","Zendejas Grill","Glendale","AZ",3,37,33.6624675,-112.18689,"American (New)","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9849","8dffA5BvuWXc2kydEImL-g","Topkapi","Edinburgh","EDH",4,11,55.9434694,-3.2080517,"Fast Food","Middle Eastern","Restaurants",NA,NA,NA,NA,NA,NA
"9850","08eBj_o6oTncJR0ylM8qSg","Rice Garden","Scottsdale","AZ",3.5,18,33.4948598,-111.9064536,"Fast Food","Asian Fusion","Chinese","Restaurants",NA,NA,NA,NA,NA
"9851","VBwpw0cRtN9xSQOlKYerhg","Subway","Tempe","AZ",2.5,13,33.419324,-111.9401426,"Fast Food","Sandwiches","Restaurants",NA,NA,NA,NA,NA,NA
"9852","hHneutBDgSpp7l9CUROyaA","McDonald's","Las Vegas","NV",2,30,36.0128812,-115.135044,"Burgers","Fast Food","Restaurants",NA,NA,NA,NA,NA,NA
"9853","dDxJxRiPj-kom2wZ2AwMLA","Miros Cantina Mexicana","Edinburgh","EDH",4,37,55.9515715,-3.2045533,"Mexican","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9854","IcB2KDjGXdkG07Sitmik0A","Lush Burger","Scottsdale","AZ",3,246,33.6524163,-111.8866493,"Burgers","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9855","gXkv-2CPQFs1iggbftTl_g","Wet Willie's","Charlotte","NC",3,59,35.2390498,-80.8450235,"Bars","American (Traditional)","Nightlife","Restaurants",NA,NA,NA,NA,NA
"9856","4iJUNAUVYNEuh16yK6Virg","Famous Dave's","Gilbert","AZ",3.5,130,33.3093821853864,-111.742198850157,"Barbeque","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9857","Ljc_1eMnbtJr70lGmKo_yw","Johnny Rockets","Las Vegas","NV",2.5,68,36.1276935329319,-115.173265380908,"Burgers","American (Traditional)","Sandwiches","Restaurants",NA,NA,NA,NA,NA
"9858","SSOCVuB-KuTOv1A0TIyttQ","Nu Sanctuary Lounge","Las Vegas","NV",2.5,73,36.0687779,-115.1768402,"Bars","American (New)","Hookah Bars","Nightlife","Restaurants",NA,NA,NA,NA
"9859","aXAFam49dJC1UswxkNwOcA","Toroli","Montréal","QC",4.5,29,45.5233181,-73.5802977,"Japanese","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9860","mMAVY7o3SlaLwmlpC9QCdw","Gaia","Edinburgh","EDH",4,15,55.9631824,-3.1779855,"Delis","Restaurants","Italian",NA,NA,NA,NA,NA,NA
"9861","v39PftbqLswMFsaQg5C9_w","Los Cardos","Edinburgh","EDH",4.5,61,55.9654787,-3.1759824,"Mexican","Restaurants",NA,NA,NA,NA,NA,NA,NA
"9862","Ew6YfU0XcFGM-S4zncZ5Dg","India Garden","Avondale","AZ",4,176,33.4684234,-112.3403146,"Indian","Buffets","Restaurants",NA,NA,NA,NA,NA,NA
